AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.089,0.408,0.582,0.824,0.644,0.386,0.466,0.335
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1731.2,1732.2,1732.3,1736.8,1787.4,1788.6,1794.7,1793.1
Revenue,98.1,111.4,119.5,121.4,122.7,123.1,127.8,128.8
Shares_Diluted,128.103,130.237,130.167,130.137,130.135,128.59,127.651,128.317
Total_Assets,3907.2,4384.8,3937.9,3912.6,3887.7,3837.7,3827.0,3997.1
Total_Liabilities,2231.5,2697.9,2239.6,2238.9,2270.4,2254.7,2253.1,2251.8
