AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.715,0.659,0.904,1.056,0.852,1.304,1.045,0.952,1.003,-0.092,0.655,0.5870000000000001,0.423,0.752,0.703,0.65,0.6829999999999999,0.5379999999999999,0.648
Goodwill_Intangibles,19.2,19.0,18.2,18.8,19.5,19.7,19.9,20.1,20.0,20.5,20.0,19.6,19.3,19.6,19.3,19.7,19.6,19.8,19.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,126.1,125.3,140.0,147.4,154.2,159.6,154.2,144.3,125.7,116.5,111.2,94.1,105.8,109.8,105.0,101.8,94.2,93.9,98.3
Shares_Diluted,49.402,49.327,49.317,49.208,49.337,49.432,49.262,48.951,48.709,47.866,48.681,48.572,48.591,48.834,48.412,48.175,47.642,47.543,47.524
Total_Assets,623.4,673.4,506.3,577.4,583.2,492.7,468.6,403.2,333.1,348.5,397.5,368.3,333.7,402.4,459.7,404.0,405.8,481.0,488.2
Total_Liabilities,286.4,335.8,190.7,288.0,327.8,237.5,204.1,177.3,143.9,174.2,161.7,154.7,138.2,188.7,180.8,147.6,170.6,258.4,163.9
