AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,9.8,9.9,9.9,9.9,9.8,9.8,10.4,10.4,10.6,12.5,12.7,12.4,12.0,11.7,11.4,11.0,10.7,10.4
Diluted_EPS,0.18,-0.021,-0.016,-0.036,-0.034,1.847,-0.06,0.822,6.013,0.913,-1.143,-1.202,-1.085,-1.061,-1.094,-1.086,-1.073,-1.0659999999999998
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058,0.3058
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,9.8,9.9,9.9,9.9,9.8,9.8,10.4,10.4,10.6,12.5,12.7,12.4,12.0,11.7,11.4,11.0,10.7,10.4
