AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.188,-0.556,-0.324,0.019,0.125,0.328,0.243,0.389,0.419,-0.447,-0.032,-0.6759999999999999,0.322,0.317,0.335,0.344,0.37,0.37
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1414.6,1543.2,1743.0,2169.9,2261.2,2010.3,2151.7,1874.1,1527.9,1528.2,1387.8,1409.8,2968.9,2948.6,1863.4,2027.0,1655.9,1395.0
Revenue,59.7,52.8,49.7,47.8,46.3,48.4,49.5,54.1,54.7,48.4,54.1,64.7,64.8,63.4,60.2,59.1,52.8,47.6
Shares_Diluted,52.3437,52.351,53.512,53.9615,53.7806,56.7353,58.527,71.8344,55.2054,55.2051,55.1583,55.0564,54.8726,54.8532,67.6244,62.2566,56.3112,50.6516
Total_Assets,3454.1,3782.7,4097.0,4046.8,3988.5,3899.2,3854.5,4099.7,4219.6,4402.9,4415.6,4476.9,4460.9,4307.6,3804.3,3487.4,3361.9,2934.9
Total_Liabilities,2469.6,2778.1,3052.3,2957.4,2974.5,2966.1,2907.3,3149.9,3284.8,3467.4,3450.3,3514.8,3440.7,3283.4,2775.6,2505.3,2533.4,2108.3
