AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.007,-1.206,-0.049,0.25,0.966,-0.654,0.195,0.57,0.035,0.014,0.402
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,13.2,16.9,14.1,13.1,16.2,16.8,22.7,15.7,20.1,19.2,19.7
Shares_Diluted,45.198,45.147,44.609,44.608,44.186,44.21,43.662,43.667,43.221,43.231,42.74100000000001
Total_Assets,472.7,845.9,1271.7,1267.5,1592.4,1362.4,1408.7,1537.7,1608.4,1779.1,2001.8
Total_Liabilities,274.5,635.9,995.0,976.5,1300.5,1101.2,1104.9,1228.4,1308.7,1464.5,1671.5
