AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.722,0.736,0.677,0.433,0.998,1.166,0.808,0.581,0.41,0.593,0.569,0.465,0.418,0.645,0.5670000000000001,0.518
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,768.0,695.0,658.0,515.0,787.0,978.0,654.0,593.0,587.0,645.0,640.0,650.0,652.0,623.0,637.0,578.0
Shares_Diluted,99.6955,99.2248,99.0249,96.99,92.1992,91.7661,87.8242,79.1206,78.0315,77.5685,77.36399999999998,77.34899999999998,76.5949,75.9775,75.8286,75.3601
Total_Assets,113386.0,114423.0,109113.0,106282.0,104331.0,103764.0,95679.0,84698.0,83965.0,75849.0,71676.0,67804.0,66034.0,63526.0,60547.0,62062.0
Total_Liabilities,110862.0,111967.0,106718.0,103951.0,102181.0,101728.0,93728.0,83089.0,82427.0,74363.0,70224.0,66399.0,64654.0,62201.0,59265.0,60819.0
