AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Current_Liabilities,1.0,1.1,0.9,0.7,0.6,0.5,0.8,0.7,0.7,0.7,0.7,0.8
Diluted_EPS,0.0,-0.001,-0.001,-0.008,-0.009,-0.002,0.0,0.0,0.0,-0.001,-0.001,-0.012
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,637.4925,600.4954,573.4346,536.1022,476.7277,469.0277,446.9849,421.8819,345.2433,235.7687,190.2029,146.9531
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Total_Liabilities,1.0,1.1,0.9,0.7,0.6,0.5,0.8,0.7,0.7,0.7,0.7,0.8
