AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.621,-0.001,0.152,0.14,0.131,0.115,0.06,0.078
Goodwill_Intangibles,1.9,12.5,12.8,13.0,13.1,13.3,13.5,13.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,64.2,31.0,31.0,6.9,6.9,6.9,6.9,6.9
Revenue,12.0,12.2,13.0,12.8,12.3,12.3,11.7,10.9
Shares_Diluted,13.0807,13.0566,13.1703,13.1325,13.1049,13.0088,13.1024,13.1425
Total_Assets,1238.2,1183.6,1131.9,1112.2,1094.3,1103.8,1080.6,1027.4
Total_Liabilities,1118.5,1056.2,1005.7,987.4,971.6,983.9,963.1,910.9
