AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,69.836,96.155,297.951,-103.923,11.12,46.58,-120.164,-14.454,-20.883,151.841,76.143,37.136,-40.964,19.12,15.289,6.439,89.654,-43.24,12.829
Goodwill_Intangibles,376.2,392.4,393.2,398.0,1051.5,1065.9,1085.0,1044.2,1037.0,782.4,776.3,759.9,646.8,654.7,660.9,667.6,510.2,537.5,485.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,556.3,575.2,615.5,618.1,690.9,693.0,710.4,428.8,429.7,376.4,359.4,349.8,294.7,283.5,230.2,230.5,195.4,192.7,164.3
Revenue,531.9,437.6,383.2,337.1,260.4,261.0,,445.8,103.4,520.8,459.5,259.6,,175.3,155.5,129.0,433.6,6.0,198.7
Shares_Diluted,2.5388,2.5334,2.8555,2.8897,2.9766,2.9798,3.0525,3.0579,3.0694,3.2218,3.0587,3.1075,3.1442,3.1852,3.1854,3.1835,3.1722,3.1799,3.1804
Total_Assets,7959.1,7389.3,7545.0,7660.9,7356.7,7000.7,7113.6,7279.9,6900.7,4831.4,4383.4,4000.3,3739.7,3983.2,3836.3,3752.2,3629.7,3362.6,3422.8
Total_Liabilities,4056.7,3642.4,3837.0,4337.6,3814.6,3452.6,3591.9,3301.7,3074.8,925.4,975.7,834.3,663.0,721.7,642.9,607.9,507.7,519.5,438.8
