AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.184,0.003,0.0,-0.003,0.013,0.017,0.014,0.027,0.037000000000000005,0.044,0.045,0.048
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,5.7,0.7,0.6,0.5,1.0,1.1,1.1,1.5,1.8,2.0,2.0,2.1
Shares_Diluted,28.0022,27.5862,28.1509,28.0,27.9231,27.9641,28.0327,28.0,28.0,28.0,27.9872,27.9821
Total_Assets,7.9,8.0,8.7,10.4,10.7,11.0,14.8,24.9,25.6,26.5,27.2,28.0
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
