AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.234,0.674,0.85,0.743,0.907,1.38,1.17,1.382,1.02,0.66,0.702,-1.013,0.074,0.601,0.92,1.301,1.2009999999999998,1.215,1.131
Goodwill_Intangibles,35262.0,35805.0,36366.0,35745.0,35130.0,33580.0,34606.0,34490.0,35430.0,40282.0,34419.0,34940.0,36312.0,39760.0,39308.0,40397.0,41691.0,43055.0,44631.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,149466.0,174870.0,156412.0,150291.0,153337.0,160689.0,162982.0,179656.0,183312.0,212950.0,215711.0,230921.0,237342.0,228191.0,230651.0,241476.0,236339.0,229044.0,221323.0
Revenue,19356.0,17793.0,14494.0,11556.0,10181.0,10121.0,9834.0,9693.0,10046.0,10550.0,10811.0,11813.0,14745.0,15595.0,16499.0,16986.0,17003.0,16921.0,16364.0
Shares_Diluted,3818.7,3832.5,3825.1,3819.6,3868.9,3964.7,4090.4,4156.1,4171.0,4151.3,4132.2,4105.5,4105.35,4233.1,4389.6,4495.0,4584.0,4698.6,4823.2
Total_Assets,1886400.0,1881020.0,1877745.0,1881142.0,1939709.0,1948068.0,1954901.0,1945996.0,1959543.0,1952911.0,1922220.0,1968766.0,1981349.0,1927555.0,1943950.0,1923388.0,1887792.0,1895883.0,1872981.0
Total_Liabilities,1705232.0,1700793.0,1701556.0,1703610.0,1760466.0,1760462.0,1765873.0,1754734.0,1772325.0,1768231.0,1741047.0,1789380.0,1798631.0,1740409.0,1750646.0,1724346.0,1689960.0,1699717.0,1674240.0
