AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.437,0.221,0.346,0.338,0.409,0.302,0.223,0.267
Goodwill_Intangibles,90.7,92.6,83.3,58.3,60.0,30.0,30.8,11.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,23.3,23.5,14.7,18.6,0.0,0.0,12.7,0.0
Revenue,30.6,28.8,27.1,25.0,24.3,18.9,16.9,14.3
Shares_Diluted,17.6129,18.442,17.8545,15.7712,14.2362,12.6074,11.2856,10.3603
Total_Assets,2963.0,2544.5,2384.6,1959.8,1898.5,1477.2,1476.6,1102.2
Total_Liabilities,2615.4,2198.7,2038.9,1663.0,1654.4,1273.2,1277.8,951.3
