AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.394,0.334,-0.356,0.336,0.206,0.295,0.315,0.333,0.32899999999999996,0.297,0.34700000000000003,0.32899999999999996
Goodwill_Intangibles,2825.8,2834.6,2845.9,3243.5,3253.7,3264.0,3274.6,3064.9,3072.9,2896.5,2865.7,2568.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1006.3,1008.1,1014.5,1017.0,1019.6,1017.8,993.1,915.7,911.5,901.6,895.8,885.6
Revenue,406.3,417.0,421.5,436.8,457.6,499.1,496.8,470.9,472.8,440.5,431.8,390.0
Shares_Diluted,425.1,422.6,418.2,420.2,420.1,429.8,425.4,394.5,394.6,374.1,373.3,345.0
Total_Assets,63340.7,64172.5,63091.8,60871.2,61509.7,60433.3,58589.8,52071.8,51622.5,48091.9,47877.3,44133.2
Total_Liabilities,55591.1,56580.3,55489.0,53039.7,53746.7,52707.8,50642.6,44941.1,44576.3,41470.7,41343.4,38174.3
