AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,19869.7,18513.2,16489.2,16353.9,17784.8,21037.4,19923.0,19806.4,19413.6,19369.6,17453.5,18625.5,16999.6
Current_Liabilities,17272.2,15994.0,13848.3,13749.0,17001.7,20652.7,18585.2,18544.3,17141.0,15708.9,16540.7,13533.0,12604.9
Diluted_EPS,0.042,-0.231,-0.041,0.058,0.43,-1.193,-0.09,-0.205,-0.894,-0.637,1.596,0.906,-1.631
Goodwill_Intangibles,5085.6,5031.0,5014.9,5042.2,6384.9,6613.3,6753.5,6747.3,6111.5,6497.2,7404.8,7484.6,6716.3
Inventory,5842.6,5517.5,4549.5,4558.2,4579.3,5979.1,5361.1,5846.4,4948.1,5015.4,5060.3,4973.1,4080.0
LT_Debt,6945.9,9499.9,9303.8,9547.0,7518.0,8672.1,6093.3,7526.7,4390.6,4496.0,4532.0,4832.5,4210.9
Revenue,9828.7,6949.6,7519.2,6402.3,7220.1,7040.2,10801.7,9782.8,9512.9,9237.5,10765.9,9454.8,11228.6
Shares_Diluted,8353.0,8345.0,8333.0,8349.0,6377.0,5597.0,5580.325,5516.216,1869.0,1849.0,1843.0,1837.0,1832.0
Total_Assets,36547.5,37990.7,35584.4,35685.0,36630.6,41126.7,40042.1,40232.0,36769.3,37101.9,37159.7,36410.0,33763.8
Total_Liabilities,44055.5,45797.9,41370.0,41410.9,42707.8,51238.4,44231.7,43487.1,38009.0,36175.3,35922.2,31806.2,31302.0
