AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.13,0.787,0.662,0.878,0.802,0.552,0.471,0.369,0.28600000000000003,0.23,0.192,0.365,0.276,0.506,0.43,0.336
Goodwill_Intangibles,190.5,190.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15.9,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,19.5,19.8,20.1,20.1,20.7,20.9
Revenue,71.6,50.8,38.5,37.9,30.7,23.3,22.2,19.3,18.0,20.1,20.1,21.4,19.5,20.1,21.6,18.7
Shares_Diluted,31.799,31.401,27.764,26.766,26.102,23.01,19.351,19.134,19.105999999999998,19.117,18.784,18.246,18.6612,18.6612,18.6612,18.6612
Total_Assets,15900.5,15798.0,16005.5,12776.6,12289.5,7757.2,5586.2,2620.6,2340.7,2310.7,2128.1,2136.8,2242.0,1891.4,2004.3,2150.6
Total_Liabilities,14477.3,14251.5,14396.7,11704.5,11419.0,7043.5,5291.9,2336.8,2072.6,2066.0,1897.1,1906.2,2027.3,1690.3,1813.1,1967.2
