AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.248,0.24,0.457,0.528,0.442,0.455,0.38,0.5
Goodwill_Intangibles,27.5,27.6,27.7,27.9,28.0,28.2,28.3,28.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,3.4,1.2,1.2,1.2,0.0,0.0
Revenue,8.7,9.0,9.3,9.6,9.5,9.3,9.4,9.2
Shares_Diluted,4.5818,4.6271,4.5409,4.6658,4.746,4.7652,4.6491,4.759
Total_Assets,1061.4,991.8,984.4,991.5,990.2,989.8,971.8,982.7
Total_Liabilities,918.7,851.0,842.5,850.2,848.6,849.6,833.9,847.3
