AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,98437.7,80796.3,84653.2,80132.0,75287.8,65975.0,79776.5,73550.4,77792.7,70151.6,82899.1,85368.4,82284.8,76943.8,89627.6,83087.7
Current_Liabilities,105696.8,92850.9,92353.1,90348.2,81044.3,75724.4,87111.3,91018.2,100256.1,90957.9,92636.1,94859.6,87854.4,86250.9,90892.4,84274.6
Diluted_EPS,2.794,1.34,2.476,4.811,2.244,1.075,5.531,-2.61,-2.494,7.447,1.534,2.162,1.954,0.184,2.153,2.792
Goodwill_Intangibles,1243.3,1244.3,1246.6,1246.5,1248.5,1248.1,1256.6,1262.0,1366.9,1364.0,1348.8,1360.0,1321.3,1324.2,1271.4,
Inventory,41968.8,30034.2,28684.2,28847.1,26420.8,22035.7,25056.1,26134.6,28743.3,30447.3,32342.2,34922.6,33552.7,28173.1,31256.4,32942.7
LT_Debt,40187.0,37967.3,37855.8,35668.3,37186.4,37001.8,37038.6,41978.5,39363.2,37091.5,42623.5,42717.7,42470.1,14275.0,15078.9,16180.1
Revenue,111689.0,106787.5,107381.8,182547.3,83480.0,79951.3,75206.8,149584.9,86959.4,464185.3,113773.8,122432.4,109524.1,124883.2,113180.0,99161.3
Shares_Diluted,1209.223,1212.072,1212.105,1210.712,1211.226,1212.403,1211.361,1210.755,1209.371,1210.712,1214.141,1212.987,1208.438,1213.617,1208.776,1207.21
Total_Assets,291622.6,273545.2,273259.6,268290.7,260932.4,251774.8,260533.4,263755.1,283476.3,276065.7,282972.5,285916.7,276786.1,243034.0,243544.5,236191.1
Total_Liabilities,176746.7,161451.4,162001.2,157641.0,150353.8,143714.4,155097.6,163652.7,171916.4,160176.8,170662.2,172566.3,164057.0,133554.9,137901.4,131025.8
