AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.454,0.364,0.324,0.336,0.341,0.34,0.398,0.373,0.262,0.208,0.354,0.272,0.28,0.251,0.35,0.305
Goodwill_Intangibles,13.5,13.5,13.6,14.1,14.2,14.2,13.7,13.7,13.7,13.8,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,9.6,9.1,9.9,9.8,9.8,9.1,10.1,10.6,10.1,9.7,9.9,8.4,8.7,8.4,8.1,7.9
Shares_Diluted,5.5928,5.5871,5.5871,5.5871,5.5847,5.5798,5.589,5.5807,5.5838,5.5814,5.5668,4.9015,4.9009,4.8951,4.9030000000000005,4.9046
Total_Assets,1299.1,1348.7,1361.3,1355.9,1338.1,1548.3,1450.7,1374.2,1402.2,1216.1,1195.4,1049.6,1034.0,1057.4,958.6,963.0
Total_Liabilities,1273.2,1285.7,1255.4,1248.5,1228.6,1441.9,1331.1,1256.7,1282.9,1097.4,1082.6,950.6,937.9,966.8,874.8,883.2
