AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.089,0.067,0.32,0.391,0.494,0.65,0.508,0.51
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1597.6,1550.6,1587.4,1597.8,1488.8,1465.4,1512.3,1600.3
Revenue,53.4,54.7,55.0,52.9,50.6,50.8,54.4,54.9
Shares_Diluted,63.5582,63.679,64.1595,65.0311,65.1136,65.2592,65.2592,65.2592
Total_Assets,2635.1,2600.1,2666.2,2690.6,2585.3,2544.5,2578.8,2653.4
Total_Liabilities,1649.1,1595.3,1641.9,1651.4,1542.3,1508.2,1561.4,1645.6
