AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,2.396,2.898,1.427,1.173,1.377,2.094,1.588,1.546,1.391,1.654,0.649,1.3330000000000002,0.224,0.7879999999999999,0.5820000000000001,0.631,0.86,0.205,0.55
Goodwill_Intangibles,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,195.8,195.7,123.2,42.8,42.7,42.7,42.7,42.6,42.6,42.6,40.1,33.1,24.1,16.7,11.2,0.0,0.0,0.0,0.0
Revenue,257.2,243.0,216.8,178.8,180.2,183.4,164.8,153.0,138.3,139.3,121.9,117.7,80.3,92.8,78.3,72.6,72.2,56.9,60.1
Shares_Diluted,23.29,23.203,23.114,23.103,23.093,23.077,23.064,23.054,23.069,23.083,22.928,22.707,22.678,22.649,22.277,21.832,21.763,21.727,21.721
Total_Assets,2997.8,2747.1,2464.2,2198.1,2114.6,2025.7,1898.9,1806.3,1645.3,1546.9,1468.6,1289.3,1165.5,1090.6,1036.4,894.8,852.9,773.1,770.5
Total_Liabilities,2182.1,2001.7,1844.8,1564.1,1449.0,1326.3,1239.7,1176.6,1057.8,970.7,934.5,833.2,764.2,684.7,646.4,586.9,564.0,509.1,512.6
