AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-1.171,-1.487,-1.662,-1.183,-0.972,1.85,1.464,1.834,1.9080000000000001,0.954,1.852,1.913,1.84,2.356,0.105,1.408
Goodwill_Intangibles,1312.0,1312.0,1312.0,1312.0,1311.9,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1111.5,1112.4,1091.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1385.8,1385.2,1121.9,1122.1,1122.3,1122.6,1172.8,1173.0,777.7,778.1,778.4,778.7,873.3,908.5,909.0,1123.7
Revenue,1479.2,1425.8,1458.9,1456.6,1470.1,1303.8,1318.5,1309.5,1166.3,1358.8,1246.2,1235.8,1256.6,1175.4,1173.3,1186.3
Shares_Diluted,63.7799,63.7437,63.6479,63.6281,64.3768,66.5528,66.527,66.6335,66.0208,66.9742,67.1688,67.2077,66.1899,65.60600000000001,65.5211,65.3495
Total_Assets,13953.0,14614.7,14916.5,14977.2,14950.7,14203.7,14341.9,14090.4,13489.4,12932.3,12989.1,12819.9,12616.5,12182.2,11544.9,11772.6
Total_Liabilities,11103.0,11220.2,10908.8,10826.0,10644.5,9864.6,9778.5,9742.9,9301.5,9171.5,9016.8,8925.7,8932.8,8862.1,8494.8,8708.8
