AAII_QTR_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020,09/30/2019,03/31/2019,09/30/2018,03/31/2018,09/30/2017,03/31/2017,09/30/2016
Current_Assets,1247.0,761.7,1179.9,1257.0,1488.5,1028.0,1269.3,895.3,841.1,1418.8,1011.0,934.5,809.0
Current_Liabilities,904.3,854.6,1312.5,1235.4,1481.5,1495.0,1349.6,1305.5,1067.4,1408.4,1413.1,979.9,916.1
Diluted_EPS,1.281,0.58,-0.787,1.058,0.588,-0.189,0.576,0.548,0.718,0.568,0.8,0.962,0.784
Goodwill_Intangibles,184.9,199.6,211.5,224.7,218.2,234.5,243.4,251.6,244.7,243.9,266.0,266.6,237.7
Inventory,29.8,22.1,23.5,22.7,23.6,20.6,20.1,18.5,16.5,20.7,27.1,31.8,38.6
LT_Debt,9857.5,9519.7,9682.4,9676.1,10043.2,9330.0,9657.5,8830.5,8245.3,8726.5,9376.9,10026.4,9273.9
Revenue,1140.9,1154.6,1157.0,1133.8,1110.0,1146.4,1161.0,1119.5,1057.7,1060.8,1211.8,1208.8,1127.8
Shares_Diluted,342.1,340.95,340.95,341.75,341.75,340.95,341.6,341.9,341.5,341.6,341.5,341.55,341.45
Total_Assets,18793.6,17916.3,17922.6,17596.3,18008.4,17428.7,17495.2,16366.1,14874.1,16043.8,17109.6,17651.2,16223.9
Total_Liabilities,14918.2,14246.2,14545.0,13834.8,14494.8,13752.8,13709.1,12505.6,11449.8,12403.0,13238.4,13643.1,12693.5
