AAII_QTR_DATA,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,0.0,0.0,0.0,0.0,,,,
Current_Liabilities,0.1,0.1,0.1,0.1,0.0,,,
Diluted_EPS,-0.002,0.0,-0.009,-0.002,-0.001,0.0,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,6.2885,6.2885,6.2874,6.2874,6.2874,,,
Total_Assets,0.0,0.0,0.0,0.0,0.0,,,
Total_Liabilities,0.1,0.1,0.1,0.1,0.0,,,
