AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1288.1,1465.3,1435.9,1249.1,1408.1,1308.1,1420.4,1138.8,1198.1,1228.8,863.3,1203.9,1038.3,867.2,990.6,997.9,875.0,1039.2,1104.5
Current_Liabilities,1239.8,1339.1,972.9,960.6,1048.9,1024.4,1234.6,1193.3,1183.4,1125.6,804.6,1344.7,1399.0,1143.0,842.5,849.6,865.6,1001.4,831.8
Diluted_EPS,0.22,0.189,0.318,0.124,0.287,0.167,0.138,0.228,0.139,0.232,0.118,0.111,-0.1939999999999999,0.274,0.342,0.127,0.168,0.409,0.153
Goodwill_Intangibles,7994.5,7909.4,7659.9,7456.1,7424.5,7342.7,7158.7,7158.8,6619.9,6563.9,6398.6,6711.2,6476.8,5725.2,6096.9,5754.8,5139.0,5381.5,6442.7
Inventory,23.6,25.0,24.1,24.7,23.6,22.8,21.3,21.9,20.2,20.0,18.6,17.1,13.7,12.5,18.4,23.0,12.5,12.2,12.4
LT_Debt,3282.6,3361.8,3417.7,3205.8,3188.3,3196.9,2944.1,2657.5,2631.6,2713.7,2655.3,2610.9,2267.6,1839.3,2312.2,2173.0,1898.7,2049.5,2155.9
Revenue,1146.2,1193.3,1204.4,1059.1,979.7,1018.6,1036.7,924.5,892.4,931.8,846.8,892.2,813.7,831.8,1046.7,763.2,688.7,909.3,706.9
Shares_Diluted,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099,683.5099
Total_Assets,11450.8,11507.3,11263.2,10852.7,10881.1,10694.2,10676.3,10242.8,9712.0,9618.9,9116.7,9810.3,9453.7,8228.1,8867.4,8396.7,7691.2,8080.9,7836.2
Total_Liabilities,5802.4,6009.2,5760.7,5567.6,5669.8,5679.2,5747.0,5407.8,5268.6,5270.3,4977.4,5528.0,5231.2,4396.2,4649.8,4465.4,4104.4,4454.3,4351.4
