AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.65,0.668,0.99,1.0,0.79,0.773,0.881,0.801,0.662,0.804,0.627,0.564,0.45,0.637,0.609
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.6,4.9,5.7,5.5,5.2,5.3,5.1,5.1,5.0,5.0,4.9,4.7,4.6,4.7,4.6
Shares_Diluted,1.5399,1.5203,1.5392,1.531,1.5358,1.8648,1.4206,1.4206,1.4206,1.4409999999999998,1.4409999999999998,1.4409999999999998,1.4409999999999998,1.4206,1.4206
Total_Assets,576.1,585.0,581.6,570.4,571.7,549.4,542.0,523.6,462.5,462.7,457.4,444.4,436.5,426.8,437.8
Total_Liabilities,531.2,533.5,529.8,519.8,523.1,500.6,494.3,477.2,417.5,419.6,417.1,405.9,399.4,391.1,403.3
