AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,397.8,390.4,402.1,445.4,452.7,529.5,265.9,228.0,267.4,242.1,317.0,346.9,331.8,205.1
Current_Liabilities,262.3,259.1,269.0,289.3,338.9,393.8,193.6,168.5,193.5,208.4,143.4,270.2,139.3,120.1
Diluted_EPS,0.155,-0.207,0.117,-0.06,0.387,-0.215,0.13,-0.262,-0.002,-0.69,0.124,-0.188,0.213,0.18
Goodwill_Intangibles,2.1,2.5,18.2,19.0,28.2,27.9,27.8,27.8,29.8,29.8,37.7,42.4,55.2,51.4
Inventory,142.9,146.8,116.2,132.4,114.5,126.1,101.7,102.5,103.9,101.9,86.0,79.2,103.5,69.0
LT_Debt,359.7,165.6,165.5,154.9,229.6,388.7,284.1,303.5,340.0,285.1,161.1,21.0,96.3,120.6
Revenue,1211.6,1078.0,1143.4,1049.4,1124.5,717.2,806.2,683.6,798.5,612.5,620.0,660.5,631.7,569.2
Shares_Diluted,620.0,612.455,617.0,609.572,616.0,535.672,535.0,532.618,515.0,450.792,454.0,439.586,462.1,457.596
Total_Assets,2778.7,2438.2,2606.3,2542.1,2634.5,2328.0,1982.2,1913.6,2350.3,2288.8,2518.4,2733.5,2573.5,2189.6
Total_Liabilities,1127.4,873.5,914.0,919.0,1084.7,1110.6,742.6,735.6,868.2,818.9,650.7,674.3,604.3,523.4
