AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.067,0.009,-0.052,-0.024,-0.005,-0.127,0.037,0.017,0.03,0.064,0.069
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.7,0.7,0.7,0.8,0.9,1.0,1.0,0.9,0.9,1.0,0.9
Shares_Diluted,1.196,0.8977,1.3153,1.4297,1.4297,1.4297,1.4297,1.4297,1.4297,,
Total_Assets,102.0,99.9,103.4,104.8,107.1,106.0,108.6,110.3,98.4,,
Total_Liabilities,80.2,78.0,80.3,80.5,82.8,81.7,84.2,97.9,86.1,,
