AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-1.706,-0.89,0.093,0.291,2.249,0.343,-0.424,0.456,3.628
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,128.2,124.0,124.5,125.1,126.1,126.5,126.8,127.4,127.6
Revenue,1.3,11.3,15.0,15.5,14.7,15.6,14.1,15.9,15.2
Shares_Diluted,1.3389,1.3018,1.2418,1.2418,1.2418,1.2418,1.2418,1.2418,1.2418
Total_Assets,68.3,67.4,70.4,73.6,74.0,68.5,67.6,71.3,70.5
Total_Liabilities,116.4,113.2,116.1,119.5,120.1,117.5,117.0,120.2,120.0
