AAII_QTR_DATA,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
Current_Liabilities,0.2,0.2,0.1,0.2,0.5,0.5,0.5,0.4,0.0,0.0,0.3,0.0,0.0,0.0
Diluted_EPS,0.0,0.0,0.0,0.002,0.0,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,-0.001,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0
Shares_Diluted,227.2033,227.2033,227.2033,227.2033,227.2033,227.2033,227.2033,87.4191,81.5809,75.1035,89.8347,70.0,70.0,45.0
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
Total_Liabilities,0.2,0.2,0.1,0.2,0.5,0.5,0.5,0.4,0.0,0.0,0.3,0.0,0.0,0.0
