AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.26,0.234,0.219,0.214,0.164,0.137,0.12,0.209
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3380.6,3822.7,3427.6,4130.4,3364.8,2738.6,186.2,3782.2
Shares_Diluted,4870.579,4870.579,5357.643,4870.584,4870.584,4870.584,5357.648,4464.707
Total_Assets,327410.5,319127.8,317194.5,313795.7,316635.1,299793.0,283567.4,268867.2
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
