AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.137,-0.119,0.003,0.142,0.273,-0.15,0.204,0.265,0.27399999999999997
Goodwill_Intangibles,61.5,61.5,61.5,61.5,61.5,61.6,61.6,61.8,61.9
Inventory,350.3,350.3,347.3,346.9,346.8,342.2,342.4,334.1,325.5
LT_Debt,614.1,654.2,715.8,641.1,627.7,646.6,634.9,663.6,642.4
Revenue,144.6,237.4,168.9,169.9,202.7,192.2,165.7,173.7,202.2
Shares_Diluted,72.485,72.7475,74.066,74.418,74.446,74.446,74.446,74.646,74.734
Total_Assets,1213.8,1294.4,1386.5,1360.0,1360.8,1351.2,1347.1,1346.5,1337.0
Total_Liabilities,904.1,908.3,991.5,943.9,944.7,942.8,914.8,916.7,911.8
