AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.521,0.522,0.432,0.271,0.266,-0.266,0.288,0.3,0.399,0.269,0.341,0.306,0.009,0.313,0.4,0.305,0.2789999999999999,0.284,0.317
Goodwill_Intangibles,110.3,111.3,112.3,112.0,112.3,109.7,25.8,25.8,26.6,25.0,25.9,25.5,25.3,27.2,26.8,27.4,28.4,29.2,30.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,129.7,138.7,139.6,140.6,147.5,148.5,149.6,150.6,92.5,93.5,94.6,95.6,96.7,108.7,110.8,113.0,115.1,117.2,119.9
Revenue,70.2,67.7,58.0,47.4,43.3,30.8,24.8,24.2,25.4,26.0,25.0,25.7,27.5,27.7,29.4,29.6,28.9,29.0,28.2
Shares_Diluted,45.3166,45.2284,45.2215,45.2467,45.1617,34.0578,29.2303,29.3675,29.7848,29.9111,30.1023,30.194000000000003,30.4906,30.4925,30.4383,30.3899,30.3436,30.3439,30.3839
Total_Assets,5920.3,5888.3,5967.7,6005.5,6223.7,6212.2,3275.1,3250.6,3166.7,3040.8,2974.8,2932.4,2656.8,2635.5,2614.3,2623.6,2623.5,2676.0,2612.5
Total_Liabilities,5423.4,5427.2,5534.0,5556.6,5757.4,5710.2,2953.9,2934.7,2855.5,2733.8,2678.6,2649.9,2391.0,2357.7,2344.3,2366.3,2380.3,2446.9,2394.3
