AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,3.4,1.9,1.6,1.1,1.0,0.9,1.0,0.9,1.1
Diluted_EPS,-0.001,-0.001,-0.002,0.0,0.0,0.0,-0.001,0.001,0.003
Goodwill_Intangibles,0.0,,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1193.885,663.8622,444.7556,372.5204,368.5204,368.5204,327.5494,326.7055,326.7055
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,3.4,1.9,1.6,1.1,1.0,0.9,1.0,0.9,1.1
