AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,2.695,2.903,2.583,3.302,1.498,1.533,1.644,3.559,1.766,1.381,1.497,2.208,0.7440000000000001,1.5930000000000002,1.725,1.71,1.778,1.809,1.773
Goodwill_Intangibles,655.2,655.3,655.4,655.5,655.7,655.8,656.0,656.1,656.3,656.5,656.7,656.9,657.2,657.4,657.7,658.0,658.3,658.6,658.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,222.5,222.4,222.4,222.3,222.2,222.2,235.5,235.5,235.4,235.4,235.3,235.3,235.2,235.2,235.1,235.1,235.0,235.0,234.9
Revenue,535.2,504.5,408.3,562.9,256.3,246.9,252.2,509.6,246.6,248.9,251.2,521.0,266.0,278.1,286.3,288.1,281.3,281.2,268.7
Shares_Diluted,64.6321,64.6514,64.5014,64.4892,64.4609,64.3722,64.0967,64.0544,63.8158,63.2601,62.9197,62.919,62.8606,63.2302,63.159,63.5541,63.828,64.2552,64.9142
Total_Assets,51245.7,52892.4,52945.6,51784.9,51296.1,50878.5,47860.3,46697.7,44046.8,42391.3,40101.2,39377.6,34147.3,34027.4,33098.2,31818.9,31664.6,32293.0,31223.4
Total_Liabilities,47777.9,49755.1,50133.1,48437.9,47519.8,46438.9,43488.0,42323.9,39778.9,38098.3,36016.2,35368.8,30320.6,30115.8,29216.7,28077.6,28071.0,28924.0,27915.2
