AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8383.3,8937.2,9184.3,9114.4,9019.9,7698.1,7750.2,7387.3,6690.3,3811.6,2184.7,943.0,772.9,1086.2,1252.7,1749.1,1857.5,1855.9
Current_Liabilities,6498.6,5630.9,4898.4,4522.9,4138.3,3770.5,3123.4,2413.9,2023.6,1573.1,1889.4,1793.6,1489.7,1389.0,1292.1,1173.6,1311.6,724.1
Diluted_EPS,-0.505,-0.358,-0.238,-0.159,-0.192,-0.258,-0.06,-0.445,-0.161,-0.142,-0.166,-0.246,-0.44,-0.385,-0.506,-0.391,-0.523,-1.4340000000000002
Goodwill_Intangibles,30.1,30.3,30.5,28.0,28.2,28.4,28.6,28.8,29.6,29.8,30.0,30.9,33.0,33.0,33.5,32.9,33.1,33.8
Inventory,1161.0,945.6,476.3,379.3,291.4,241.4,310.0,248.0,156.6,150.4,148.3,141.4,139.5,281.3,217.9,174.1,223.6,205.3
LT_Debt,1544.9,1776.9,1723.6,1575.4,1384.8,1397.8,1387.8,1474.6,867.8,989.3,1021.2,1065.8,1122.1,1091.5,1020.7,1010.2,178.3,162.8
Revenue,2276.7,1842.8,1458.7,1404.6,1403.2,1389.7,1197.3,1131.3,961.6,655.3,538.5,203.1,446.7,284.6,236.4,249.0,524.4,221.7
Shares_Diluted,1640.591,1640.002,1632.804,1624.805,1607.133,1567.863,1563.894,1551.919,1345.628,1210.658,1054.639,1037.488,1030.814,1028.698,1026.505,1034.648,1026.01,1026.01
Total_Assets,13643.5,13730.4,13308.9,12358.0,11747.1,9780.9,9286.1,8662.4,7911.6,4979.8,3352.0,2270.8,2286.9,2609.9,2852.0,3212.0,2875.9,2567.0
Total_Liabilities,10260.7,9601.3,8746.6,7547.7,6827.7,6320.0,5551.6,4861.0,3977.8,3818.2,4191.0,3463.2,3274.9,3160.9,3002.5,2859.4,1832.4,1185.5
