AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.239,2.672,2.043,2.107,1.868,2.306,1.278,1.013,0.6779999999999999,-0.58,1.385,1.077,0.696,0.6709999999999999,0.897,0.614
Goodwill_Intangibles,10.3,9.5,9.5,9.2,9.1,8.9,8.7,8.7,8.8,9.1,9.4,9.6,10.0,9.7,10.0,10.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1183.8,1122.4,1096.9,968.7,843.7,744.0,762.2,691.5,676.3,769.3,798.6,736.0,682.0,620.4,651.3,604.4
Revenue,122.9,120.8,119.5,111.5,99.7,97.7,97.4,90.5,89.9,96.1,98.0,91.7,84.3,81.7,83.7,77.9
Shares_Diluted,9.669,10.022,10.172,10.544,10.797,11.066,11.229,11.092,11.013,10.897,11.32,11.677,12.022,12.075999999999999,12.009,12.133
Total_Assets,1547.9,1497.7,1459.7,1313.6,1191.3,1098.3,1103.9,1037.6,1000.2,1078.9,1158.5,1086.2,1019.3,953.5,956.4,893.3
Total_Liabilities,1249.4,1198.9,1176.9,1036.1,912.3,814.7,831.7,765.1,740.3,827.5,855.8,789.5,729.1,665.7,677.2,625.9
