AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.157,-0.315,0.388,0.126,-0.46,0.109,-0.077,0.82,-1.003,-0.4320000000000001
Goodwill_Intangibles,612.9,621.5,630.0,639.6,651.2,658.8,670.4,681.2,690.8,703.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3438.1,3227.0,3185.7,3076.4,2913.4,2806.8,2745.4,2932.0,2781.4,2702.0
Revenue,268.4,262.8,256.4,245.9,253.9,250.9,251.5,225.0,221.3,206.6
Shares_Diluted,120.3,118.7,115.7,115.1,113.6957,113.5,113.1,108.8,105.8,98.8
Total_Assets,6897.4,6712.3,6468.1,6278.5,6142.0,5892.9,5869.7,5941.4,5592.5,5493.1
Total_Liabilities,4339.2,4107.9,4007.4,3914.7,3707.4,3476.0,3407.1,3563.3,3366.5,3254.1
