AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,,0.315,1.237,2.425,1.669,1.679,1.378,0.949,0.6829999999999999
Goodwill_Intangibles,285.9,285.9,280.2,291.0,256.4,251.8,267.2,298.2,270.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2130.2,2164.8,2199.1,2314.9,2534.4,2680.6,2846.4,2997.5,3027.2
Revenue,,80.0,121.6,154.3,136.4,147.0,134.6,122.2,104.4
Shares_Diluted,,30.4811,30.768,30.9993,30.9874,32.1871,32.6327,32.682,30.3812
Total_Assets,3497.7,3534.9,3562.1,3665.2,3869.6,3945.2,4127.1,4226.5,4237.5
Total_Liabilities,2605.1,2636.8,2671.9,2786.9,3070.8,3191.6,3389.2,3524.4,3555.3
