AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.04,0.135,1.062,0.96,2.903,1.675,1.981,1.053,1.975
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,444.0,444.0,444.4,244.9,0.0,0.0,0.0,0.0,0.0
Revenue,,1117.4,1098.9,745.9,2340.8,1359.1,1568.8,902.2,1207.0
Shares_Diluted,308.8927,308.8927,306.9478,306.9478,,,,,
Total_Assets,8587.1,9664.3,8962.0,10770.0,,,,,
Total_Liabilities,7101.4,8142.9,6355.4,5978.3,,,,,
