AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,11/30/2016,08/31/2016,05/31/2016,02/29/2016
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,1.9,3.3,3.2,3.1,1.5,1.4,1.4,1.2
Diluted_EPS,0.003,-0.002,-0.002,-0.002,-0.003,-0.003,-0.002,0.006
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,530.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,1.9,3.3,3.2,3.1,1.7,1.6,1.5,1.4
