AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.076,0.18,0.183,0.247,0.313,0.084,-1.159,-0.084
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,79.0,124.2,144.8,144.3,179.7,192.9,266.3,325.9
Revenue,12.6,15.0,11.9,12.1,12.9,11.7,11.2,17.1
Shares_Diluted,102.2108,102.3804,102.7719,102.6649,102.7425,102.8563,102.8596,102.8596
Total_Assets,635.5,691.5,700.7,677.7,690.3,672.1,741.4,925.9
Total_Liabilities,91.5,137.7,158.2,152.0,187.0,199.4,277.1,334.8
