AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.873,8.912,5.94,3.622,4.55,4.364,5.913,1.61,3.617
Goodwill_Intangibles,31184.0,31218.0,31274.0,29174.0,29256.0,29340.0,29425.0,29511.0,29569.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,19094.0,19873.0,19005.0,17787.0,18820.0,17436.0,17396.0,17217.0,17300.0
Revenue,31176.0,29253.0,29678.0,27424.0,26687.0,25473.0,24676.0,23381.0,23257.0
Shares_Diluted,254.2,255.4,256.4,257.9,260.0,261.0,262.3,263.9,265.4
Total_Assets,86574.0,87976.0,82399.0,77453.0,77809.0,75851.0,74523.0,71571.0,74445.0
Total_Liabilities,52653.0,53521.0,50706.0,45725.0,46477.0,45058.0,44525.0,43030.0,45351.0
