AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.16,1.668,1.05,1.815,0.95,1.599,0.725,2.276,0.403,0.72,0.515,0.648,0.312,1.138,0.6809999999999999,0.535,0.551,0.53,0.455
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,73.9,64.3,64.3,41.3,29.3,24.0,29.1,35.1,34.5,61.0,34.5,34.5,34.5,34.5,63.7,58.3,58.3,58.3,41.1
LT_Debt,4395.7,4414.9,4519.2,4518.3,4537.5,4516.7,4540.9,4553.2,4657.6,4562.7,4425.6,4472.6,4483.7,4454.6,4476.1,4540.0,4548.1,4528.3,4504.0
Revenue,529.0,528.0,520.8,495.0,476.1,463.6,452.6,861.9,425.0,423.7,423.2,413.0,418.1,416.8,415.6,407.4,401.2,398.1,397.1
Shares_Diluted,116.402,115.556,115.568,115.566,115.718,115.537,115.229,115.051,114.751,114.539,114.468,114.438,114.494,130.656,114.137,114.087,113.933,113.881,113.91
Total_Assets,11352.3,11241.2,11338.2,11280.4,11199.1,11285.2,11254.1,11242.1,11192.4,11194.8,11128.7,11131.3,11156.0,11230.5,11247.8,11274.8,11303.8,11323.8,11419.0
Total_Liabilities,5149.4,5215.4,5350.3,5274.7,5252.3,5289.8,5332.7,5301.7,5369.8,5307.8,5210.8,5163.1,5147.3,5147.8,5217.6,5211.3,5190.6,5164.5,5202.0
