AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,03/31/2020,09/30/2010,06/30/2010,03/31/2010
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Current_Liabilities,0.6,0.6,0.5,0.4,0.1,0.0,,,,,
Diluted_EPS,-0.004,-0.009,-0.004,-0.029,-0.01,-0.002,0.0,0.0,-0.031,-0.099,-0.105
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,16.2,17.2
Shares_Diluted,13.6116,13.6116,13.6116,13.6116,,13.6116,13.6116,,11.9085,10.5889,
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Total_Liabilities,0.6,0.6,0.5,0.4,0.1,0.0,,,,,
