AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.219,0.251,1.051,1.369,1.403,1.819,2.568,1.917,2.079,2.734,1.29,1.108,-0.223,1.227,0.903,0.96,0.7440000000000001,0.16,0.8490000000000001
Goodwill_Intangibles,9365.0,8862.0,8865.0,8399.0,7973.0,7496.0,7315.0,7286.0,7292.0,7163.0,7167.0,7291.0,3526.0,3553.0,3577.0,3602.0,3626.0,3644.0,3639.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3696.0,3238.0,2693.0,3094.0,3095.0,3096.0,3097.0,2663.0,2663.0,2662.0,2664.0,2430.0,839.0,838.0,838.0,838.0,837.0,836.0,836.0
Revenue,2478.0,2574.0,3215.0,2640.0,3169.0,4797.0,3892.0,3854.0,3100.0,3770.0,2976.0,2420.0,1612.0,2362.0,2241.0,2144.0,1722.0,1693.0,2085.0
Shares_Diluted,270.0,271.0,275.0,279.0,283.0,293.0,285.0,288.0,291.0,293.0,293.0,279.0,274.0,277.0,277.0,277.0,277.0,275.0,278.0
Total_Assets,69654.0,65143.0,62164.0,61230.0,60857.0,60690.0,58506.0,54520.0,51489.0,50455.0,49885.0,48001.0,10204.0,10677.0,10419.0,10189.0,9647.0,9301.0,9371.0
Total_Liabilities,63462.0,59027.0,56452.0,54527.0,52780.0,51276.0,49174.0,45674.0,43303.0,42104.0,42744.0,41643.0,5072.0,5295.0,5280.0,5227.0,4877.0,4671.0,4682.0
