AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.745,0.841,1.047,0.801,0.674,0.823,1.312,1.186,1.094,1.04,0.794,0.705,0.394,1.007,1.031,0.901,0.73,0.861,0.907
Goodwill_Intangibles,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,16.6,17.0,15.0,12.9,11.5,12.1,12.3,11.5,11.6,11.9,11.2,11.2,11.7,12.1,12.7,12.4,12.0,11.8,11.5
Shares_Diluted,4.417,4.421,4.424,4.466,4.47,4.44,4.467,4.444,4.415,4.378,4.362,4.35,4.3610000000000015,4.3660000000000005,4.365,4.421,4.433,4.419,4.412
Total_Assets,1711.3,1699.6,1847.2,1832.3,1767.1,1773.8,1732.4,1678.3,1597.6,1535.0,1511.2,1423.1,1262.1,1269.2,1301.8,1252.1,1213.0,1209.6,1194.6
Total_Liabilities,1587.7,1585.4,1739.0,1710.5,1629.9,1616.7,1579.6,1527.2,1456.9,1389.9,1371.6,1288.3,1133.1,1141.6,1175.7,1128.2,1091.5,1091.2,1080.6
