AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.297,0.244,0.254,0.268,0.218,0.196,0.188,0.198
Goodwill_Intangibles,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.0,6.7,6.7,6.6,6.3,6.1,6.0,5.7
Shares_Diluted,5.8693,5.8589,5.9403,5.8525,5.8465,5.8366,5.9751,5.8233
Total_Assets,870.9,716.1,720.4,721.3,689.2,689.4,688.1,670.0
Total_Liabilities,780.6,629.2,637.4,638.4,608.3,611.8,613.4,598.3
