AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.039,-0.156,-0.504,-0.543,-0.507,-0.009,-0.092,-0.127,-0.084,-0.182,-0.07200000000000001,-0.134,-0.062,-0.004,-0.001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.6,0.6,0.7,0.6,0.7,0.7,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Shares_Diluted,0.7582,0.7576,0.7571,0.7565,0.7559,0.7553,0.7547,0.7541,0.7536,0.753,0.7525,0.7519,0.7513,0.7501,0.7505
Total_Assets,89.5,94.4,93.6,95.3,98.1,97.5,96.6,98.7,88.8,86.2,87.3,84.9,83.7,79.7,81.8
Total_Liabilities,81.7,84.8,83.7,84.9,87.7,85.9,84.7,86.7,76.7,74.8,75.9,73.6,72.6,68.8,71.0
