AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.219,0.186,0.091,0.059,0.041,0.048,0.052,0.088,0.044000000000000004
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,17.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.1,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.8
Shares_Diluted,2.1769,2.1744,2.1726,2.1828,2.1677,2.1663,2.1651,2.0619,2.1629
Total_Assets,227.4,242.3,208.6,202.6,201.2,195.9,195.6,188.8,183.5
Total_Liabilities,205.2,220.7,187.6,181.7,180.4,175.2,175.0,168.5,163.4
