AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.658,0.858,0.84,1.068,0.722,0.702,0.456,0.402,0.36,0.28,0.196,0.259,0.325,0.35,0.389,0.525,0.2789999999999999,0.425,0.329
Goodwill_Intangibles,137.7,133.3,108.6,99.7,90.8,90.7,85.5,83.5,70.0,68.0,67.3,69.6,70.5,70.0,70.7,75.1,73.7,69.2,61.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,12588.5,16386.7,16008.0,16154.6,15765.8,14315.6,13165.3,13272.6,10593.5,11698.7,12169.3,13070.1,9898.8,9429.8,9772.2,9268.0,9048.5,8403.6,7876.3
Revenue,1250.7,1415.4,1537.4,1547.9,1044.7,1084.4,674.2,610.7,546.0,579.5,403.8,515.7,665.1,684.3,657.5,829.4,598.6,698.7,650.7
Shares_Diluted,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,505.0854,498.5594
Total_Assets,68684.2,69069.2,68516.8,67880.4,62482.4,64628.0,61523.0,59145.3,50383.6,51626.5,50769.5,53986.9,53756.0,49528.0,50887.1,51411.4,50168.4,47782.2,44908.6
Total_Liabilities,62805.7,62996.3,62659.7,62347.3,57232.5,59349.3,56471.0,54228.4,46105.1,47453.1,46702.2,49799.6,49495.0,45294.1,46470.2,46729.6,45580.1,43387.7,40782.5
