AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1575.8,2074.7,1985.8,2051.2,2124.2,1868.7,1732.2,2036.6,1816.4,2008.8,2193.8,1521.9,1950.9,1894.7,2261.3,2050.7,2069.5,2077.8,1755.2
Current_Liabilities,942.1,1198.6,847.9,867.7,870.1,1021.9,998.1,1004.6,960.1,1116.3,1296.0,1093.6,1271.5,1525.5,2533.1,2502.9,1971.5,2146.9,1802.8
Diluted_EPS,-0.184,-0.566,-0.528,-0.531,-0.387,-0.336,-0.487,-0.387,-0.488,-0.419,-0.695,-0.772,-0.7609999999999999,0.142,0.173,0.211,0.25,0.26,0.022
Goodwill_Intangibles,1017.4,796.1,802.8,812.5,829.5,854.9,878.5,902.7,923.1,947.3,943.5,963.7,993.5,1009.7,1010.1,1032.1,1045.9,1070.0,1069.7
Inventory,26.2,26.4,27.1,28.3,28.9,29.6,35.6,36.7,35.9,37.3,39.2,41.1,43.2,44.0,42.2,42.4,44.3,41.1,40.1
LT_Debt,8064.0,8288.3,7956.6,7636.4,7408.1,6907.5,6508.9,6529.7,6181.1,5915.6,5661.9,5014.4,4907.3,4656.0,4059.6,4074.9,4075.0,3918.7,3966.8
Revenue,716.5,337.1,241.8,296.1,474.9,480.6,446.4,566.4,518.9,528.0,212.9,175.9,811.2,1450.6,1438.7,1464.4,1383.1,1412.0,1236.3
Shares_Diluted,441.9054,444.8898,462.2402,473.8146,474.0584,476.1758,479.2171,479.2743,477.4299,476.9665,476.9393,476.9163,478.5874,481.3451,481.0106,481.6324,480.6038,486.3789,507.2283
Total_Assets,8764.9,9301.8,8832.0,9001.6,9106.4,8883.7,8701.0,9032.7,8846.8,9021.0,9168.1,8459.6,8916.3,9488.4,9848.9,9631.8,9033.5,9122.0,8766.2
Total_Liabilities,9869.0,10152.1,9500.1,9251.1,9082.0,8638.9,8267.1,8335.4,7982.9,7918.8,7886.8,6870.7,6999.6,7049.5,7471.5,7394.0,6862.2,6824.7,6294.8
