AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.133,0.303,0.195,0.148,0.136,0.044,0.087,0.185,0.16899999999999998,0.203,0.203,0.16899999999999998
Goodwill_Intangibles,0.8,0.8,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,20.6,20.6,20.6,20.6,20.6,20.6,20.6,24.1,24.1,24.1,94.1,94.1
Revenue,7.9,8.6,8.7,7.9,8.4,8.9,9.2,9.9,10.2,10.5,10.2,9.6
Shares_Diluted,12.9446,12.9015,12.838,12.8205,12.8186,12.8501,12.86,12.8417,12.8623,12.8576,12.8367,12.8326
Total_Assets,1143.7,1113.0,952.6,938.9,923.7,857.4,826.0,825.9,862.1,885.0,974.2,889.3
Total_Liabilities,1031.1,1001.9,842.9,830.6,816.7,751.6,721.4,721.3,759.4,784.2,875.8,793.4
