AAII_QTR_DATA,06/30/2021,03/31/2021,09/30/2020,06/30/2020,03/31/2020,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.48,0.51,0.4,0.37,0.26,0.37,0.33,0.45,1.26,0.36,0.32
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.0,6.0,28.3,29.1,25.9,25.8,26.2,29.0,24.0,14.5,13.8
Revenue,,,,,5.7,,,,21.0,,
Shares_Diluted,3.15,3.1333,3.145,3.1595,3.2538,3.2432,3.1939,3.2356,3.2437,3.2306,3.2531
Total_Assets,654.5,654.1,638.2,627.0,559.7,534.1,517.5,510.4,506.2,501.0,487.6
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.7,,
