AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.15,0.156,0.239,0.269,0.251,0.236,0.222,0.157,0.127,0.01,-0.083,0.047,0.045,0.042,0.157,0.22
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,48.7,52.8,51.0,51.6,50.9,45.9,39.9,33.9,30.1,34.7,38.4,37.1,37.8,37.4,36.4,39.6
Shares_Diluted,85.2931,86.6943,83.9684,84.1976,84.3366,83.452,79.321,78.7832,78.6082,79.5831,17.782,73.6495,74.1534,74.2581,71.9333,71.6778
Total_Assets,267.4,220.1,264.3,228.2,203.0,162.2,188.7,158.4,148.3,131.5,199.5,177.7,166.9,147.6,171.0,170.4
Total_Liabilities,230.0,182.8,221.7,189.1,167.4,131.3,157.6,132.7,124.7,109.5,168.0,148.9,140.9,124.7,138.0,141.0
