AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.403,0.244,0.223,0.237,0.507,0.3,0.121,-0.697,0.259,-0.048,0.084,0.47100000000000003,0.305,0.19,0.187,0.163
Goodwill_Intangibles,4435.0,4395.0,4417.0,2694.0,2688.0,2675.0,2696.0,2656.0,2644.0,3304.0,3344.0,3212.0,3229.0,3229.0,3241.0,3219.0
Inventory,5473.0,5427.0,4216.0,7687.0,7471.0,6880.0,6022.0,6744.0,6893.0,7435.0,7082.0,8116.0,8192.0,7754.0,6726.0,7339.0
LT_Debt,20817.0,21335.0,20897.0,23749.0,24512.0,23805.0,26053.0,24670.0,24449.0,23518.0,24854.0,23906.0,24369.0,23807.0,24445.0,23999.0
Revenue,6082.0,4645.0,9072.0,7972.0,5174.0,4096.0,8501.0,6492.0,5578.0,5461.0,7695.0,6360.0,7567.0,6457.0,8202.0,6686.0
Shares_Diluted,1360.0,1362.0,1354.0,1361.0,1361.0,1359.0,1351.0,1351.0,1352.0,1350.0,1351.0,1352.0,1356.0,1356.0,1358.0,1358.0
Total_Assets,35648.0,36485.0,49416.0,47693.0,49222.0,46705.0,48719.0,45069.0,45019.0,43913.0,47352.0,45511.0,46925.0,45927.0,46100.0,45212.0
Total_Liabilities,29860.0,30883.0,42638.0,41460.0,43294.0,41339.0,43812.0,40329.0,39145.0,38335.0,41271.0,39424.0,41474.0,40568.0,41057.0,40487.0
