AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.249,-0.331,1.803,0.907,0.933,1.075,0.327,0.679,0.381,-1.385,-0.019,-0.002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,585.7,499.0,455.3,300.4,237.0,211.1,299.7,232.6,222.1,246.4,0.0,0.0
Revenue,33.5,31.8,23.6,21.8,19.5,17.3,15.3,13.5,13.8,12.2,0.0,0.0
Shares_Diluted,30.955,27.4169,30.5737,29.9744,26.4787,23.555,29.7341,18.1665,18.0749,25.309,,
Total_Assets,1090.2,965.9,937.1,727.4,641.4,594.0,559.7,482.4,461.3,482.2,,
Total_Liabilities,631.8,541.9,490.6,328.4,261.7,232.4,321.0,245.1,232.7,257.6,,
