AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.713,-0.132,-0.065,0.088,0.25,0.315,0.004,0.488
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,222.3,230.4,222.9,218.2,212.5,176.0,167.3,174.1
Revenue,,0.2,3.8,7.2,13.5,13.7,4.3,19.2
Shares_Diluted,29.931,30.012,30.109,30.109,30.109,30.109,30.013,31.237
Total_Assets,386.1,418.3,417.8,421.7,415.8,386.3,356.4,366.6
Total_Liabilities,227.4,235.1,227.1,225.8,219.6,194.6,171.2,178.5
