AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.099,-0.311,0.065,-0.001,-0.155,0.025,-1.038,-0.131
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
Revenue,5.6,5.2,7.2,7.8,6.3,7.0,7.7,6.0
Shares_Diluted,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,,
Total_Assets,155.7,152.9,156.6,154.6,156.6,158.8,,
Total_Liabilities,81.5,82.6,83.4,81.7,84.1,86.8,,
