AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.015,1.198,0.59,0.99,1.08,1.355,1.285,1.133,1.211,0.963,0.972,0.688,0.52,0.948,0.917,0.828,0.828,0.736,0.698
Goodwill_Intangibles,10282.9,9942.3,10160.7,9853.5,7248.1,7319.9,7326.6,7157.1,7370.0,6500.1,6591.4,6276.4,6424.1,6179.7,6288.6,5853.8,5663.4,5505.3,5224.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,5091.5,5090.7,5386.1,4906.4,4905.6,4904.9,3430.8,3652.2,3750.0,4015.4,3448.1,3906.0,3153.5,3152.7,3619.7,3391.1,3455.2,3321.1,3246.5
Revenue,5607.5,8888.8,7799.0,7291.8,6435.2,7751.6,6987.5,6741.0,6432.5,7679.4,7249.8,6644.2,6463.9,7733.4,6299.8,6233.4,5763.7,6262.4,4488.8
Shares_Diluted,590.0,589.0,589.0,589.0,590.0,590.0,589.0,590.0,590.0,589.0,589.0,589.0,592.0,594.0,595.0,598.0,602.0,605.0,611.0
Total_Assets,246410.3,244989.6,238492.9,233568.8,244452.8,255698.1,245246.5,243532.5,241341.8,245598.2,237901.3,239319.3,227349.5,232043.4,233718.1,237075.7,224845.3,208105.3,202616.9
Total_Liabilities,229177.0,223306.6,217229.0,213003.8,224017.4,234957.7,224857.7,223359.9,221807.9,225953.3,218237.3,219621.8,207641.6,212923.4,214432.8,217443.8,205907.5,189295.0,185528.1
