AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.804,0.884,0.906,1.028,1.079,1.351,1.037,-1.231,0.727,-0.122,0.825,0.759,0.716,0.598,0.623,0.5539999999999999
Goodwill_Intangibles,109.2,90.4,88.9,89.2,90.9,92.1,92.9,94.6,128.3,130.7,131.2,133.6,137.4,76.7,77.3,77.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,131.8,106.8,106.8,106.7,106.7,117.5,117.5,144.3,81.7,84.2,86.0,89.0,91.9,31.5,31.4,32.6
Revenue,44.7,41.9,43.6,45.2,43.8,44.2,45.5,45.2,46.8,47.4,50.0,54.1,45.0,33.4,33.2,32.2
Shares_Diluted,15.6885,15.718,15.7305,15.8632,16.0118,16.0209,16.1064,16.0993,16.0997,16.1415,16.2055,16.2146,14.9001,12.1768,12.2362,12.2399
Total_Assets,6442.5,5960.2,6025.1,5875.4,5749.2,5737.3,5556.6,5330.7,5231.0,4763.9,4653.6,4648.3,4662.5,3309.0,3291.5,3268.0
Total_Liabilities,5953.7,5455.8,5497.7,5345.2,5218.9,5226.0,5041.4,4831.6,4710.2,4263.3,4144.6,4150.4,4174.1,2945.1,2934.4,2918.8
