AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2013,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
Current_Liabilities,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,
Diluted_EPS,0.0,0.0,-0.001,0.002,0.0,0.0,0.0,,-0.001,-0.001,-0.003,-0.002,-0.003
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,52.2067,52.2067,52.2067,52.2067,52.2067,52.2067,52.2067,48.6149,44.9413,44.3778,42.423,44.3923,43.5383
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total_Liabilities,0.4,0.4,0.4,0.4,0.5,0.5,0.5,,0.4,0.4,0.3,0.3,
