AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.522,0.298,0.579,0.613,0.54,0.47,0.496,0.55
Goodwill_Intangibles,15.6,15.6,15.7,15.6,15.6,15.7,15.8,15.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,7.2,7.2,7.2,9.1,9.3,9.8,9.4,9.9
Revenue,10.9,11.1,11.5,11.5,11.4,11.2,11.1,10.7
Shares_Diluted,5.892,5.88,6.022,5.901,5.9944,5.9809,5.9215,5.96
Total_Assets,1247.0,1143.4,1110.8,1083.0,1083.5,1087.0,1086.0,1052.9
Total_Liabilities,1124.7,1025.6,991.5,965.8,967.4,975.3,979.2,951.5
