AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.565,0.607,0.526,0.488,0.408,0.367,0.257,0.296,0.379,0.435,0.499,0.47,0.484,0.502,0.47100000000000003
Goodwill_Intangibles,61.5,62.0,62.5,63.0,63.4,63.9,64.4,64.9,65.4,65.9,66.4,66.9,67.4,67.9,68.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,124.5,220.2,95.7,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,67.6,64.0,59.7,55.6,52.0,51.0,50.2,51.7,64.2,65.5,67.7,66.3,62.9,58.2,52.4
Shares_Diluted,32.7748,32.8892,32.1462,32.1478,32.187,28.916,28.6744,28.528,28.8448,29.0551,28.7787,28.7907,28.7036,28.7838,28.9499
Total_Assets,13677.7,13004.9,12158.9,11541.2,10565.2,9896.8,9493.8,9129.8,8990.1,7765.8,7198.4,6846.0,6344.0,6035.7,5573.3
Total_Liabilities,12839.5,12168.1,11344.8,10746.6,9790.9,9139.7,8850.6,8497.0,8375.7,7144.5,6593.9,6257.0,5847.5,5556.3,5105.7
