AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.672,0.564,0.618,0.73,0.764,0.824,0.651,0.466,0.465,0.436,0.61,0.585,0.662,0.605,0.573,0.5479999999999999
Goodwill_Intangibles,134.5,134.8,135.2,135.6,135.9,136.3,136.6,137.0,137.4,137.7,138.1,97.0,97.3,97.5,97.8,99.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,28.0,25.6,25.8,25.8,26.5,27.2,28.7,28.0,27.8,29.5,23.4,23.6,24.4,23.6,25.4,24.3
Shares_Diluted,16.6826,16.8645,17.076,17.2796,17.5361,17.7292,17.7506,17.7324,17.7283,18.0501,15.6679,15.6646,15.7753,15.921,16.2343,16.6124
Total_Assets,3258.4,3244.1,3194.5,3139.7,3129.3,3140.1,3011.1,2947.9,2949.1,2739.0,2798.8,2205.0,2212.0,2242.3,2244.4,2269.7
Total_Liabilities,2840.3,2820.0,2766.7,2712.3,2701.7,2714.1,2584.4,2528.0,2533.2,2327.4,2370.0,1867.7,1878.3,1909.2,1911.5,1931.3
